Unnamed: 0,Emotion,Text,Clean_Text
20314,sadness,@KBartlett93 OH MY GOD. I FORGOT ABOUT MOVING DAY. I have to go to work soon too. Boooooooo. ,  OH GOD FORGOT MOVING DAY work soon too Boooooooo
16657,sadness,it's so weird not being with my family this year ,weird family year
18344,sadness,When I caused much pain and sorrow to my boyfriend by finishing our relationship.,caused pain sorrow boyfriend finishing relationship
25173,sadness,I feel pity for the old man . ,feel pity old man 
20366,sadness,Don't believe in everything that people say to you it just leads to  ,believe people leads
6465,sadness,When I feel helpless after having tried to help someone without any result.,feel helpless tried help result
22166,sadness,"Discovering that Lillehammer provided no musical environment that suits my taste, even though I had been told so.",Discovering Lillehammer provided musical environment suits taste told so
30137,sadness,"The dog seems anxious to get the harness on ; indeed , all through the trip the dogs are always keen to pull and seem miserable when they are tied off for the night . ",dog anxious harness   trip dogs keen pull miserable tied night 
20401,sadness," Yes . I had a bad traffic accident.Look , my car looks like a squashed coke can . ",Yes  bad traffic accidentLook  car looks like squashed coke 
4529,sadness," OK , but don't forget I'm here for you , and I know how you feel . It's my loss , too . ",OK  forget Im  know feel  loss  
24192,sadness, My bad . I didn't realize that it was so late . ,bad  realize late 
19187,sadness,“@RogerClark41: This just in: The Mets have traded Shake Shack and Blue Smoke for a Bob Evans and a restaurant to be named later...”,“  in: Mets traded Shake Shack Blue Smoke Bob Evans restaurant named later”
17363,sadness,Gonna have an absoulute mental and emotional breakdown if them tickets are sold out :/ :(,Gonna absoulute mental emotional breakdown tickets sold :/ :(
12309,sadness,Reading old messages and realizing how much you actually miss that one person ,Reading old messages realizing actually miss person
2751,sadness,11:11 i wish for a lot of things but most of all i wish that them three boys would come back to us ;( ,11:11 wish lot things wish boys come (
24352,sadness,"Lolz, aw, Batman the Brave and the Bold got cancelled =( ",Lolz aw Batman Brave Bold got cancelled =(
12858,sadness,GREAT my girlfriends mic AND keyboard on her pos phone broke. Right before I have to work. ,GREAT girlfriends mic keyboard pos phone broke Right work
29941,sadness,"Oh god, I just got a papercut and now I'm afraid to stretch my hand in any way that could make it worse. ",Oh god got papercut Im afraid stretch hand way worse
18042,sadness,"is on a bus, wanting to go home ",bus wanting home
17297,sadness,I knew a girl so lovely that everyone would like her.  But she refused to accept my Christmas present and I tried to forget her.,knew girl lovely like her refused accept Christmas present tried forget her
33398,sadness,I wanna pre-order Rapture but I dont have any money :'(    @laurenkatebooks #mad #obsessed,wanna preorder Rapture dont money :(   #mad #obsessed
11721,sadness,Stupid brother's hockey all day tomorrow :( I will leave the house at 7 and return at 10! What a waste of a day! #GRR,Stupid brothers hockey day tomorrow :( leave house 7 return 10 waste day #GRR
18338,sadness,"He seemed too depressed to do very much , wandering round the house like a zombie . ",depressed  wandering round house like zombie 
29704,sadness,I lost all my lottery winnings playing the stock market . ,lost lottery winnings playing stock market 
11975,sadness,is this really how im spending my first night of Thanksgiving Break?   ,im spending night Thanksgiving Break
12507,sadness,When my uncle died I saw a funeral for the first time. All people stood around the open grave and cried.,uncle died saw funeral time people stood open grave cried
16601,sadness,@RayWJ holt shit.. Your new =3 got removed by youtube.. ,  holt shit new =3 got removed youtube
30192,sadness,@SeattleMaven my twitter is not working at work ,  twitter working work
5220,sadness,ngayon pala showing nung movie ni @GERALDnaticxs at @SGeronimo25 na  ☺ di nga lang ako makkanood bukas pa! ,ngayon pala showing nung movie ni     na ☺ di nga lang ako makkanood bukas pa
28745,sadness,"I felt very sad when I left home because I could not stand it any longer. I do not regret it, but I missed my little sister very much (and she missed me). These feelings wear off over time.",felt sad left home stand longer regret it missed little sister (and missed me) feelings wear time
17019,sadness,feel like im gonna chunder my guts up...but i really want to go on a bikeride!!! ,feel like im gonna chunder guts upbut want bikeride
16386,sadness,"I don't recommend looking for it, but just saw a story about a Bradford Councillor battering 4 kittens to death. Guys a total Cunt. ",recommend looking it saw story Bradford Councillor battering 4 kittens death Guys total Cunt
6697,sadness,Tomorrow's Sunday..That means school Monday. ,Tomorrows SundayThat means school Monday
8795,sadness,Some people thrive off drama and say they have nothing to do with it. ,people thrive drama it
29392,sadness,"When we decided, my boyfriend and I, that we would separate, I realized that he would have wanted to continue our relationship and the coming separation hurt him.",decided boyfriend I separate realized wanted continue relationship coming separation hurt him
1061,sadness,@Cm0n3ysw4g I WISH. Not taking Driver's Ed til summer :(,  WISH taking Drivers Ed til summer :(
20188,sadness,@JohnsonHannah I miss you:( it feels weird showering alone... And not waking up to your alarm ,  miss you:( feels weird showering alone waking alarm
8772,sadness,I saw a lot of starving people in a T.V news report.,saw lot starving people TV news report
23974,sadness,"I left my home in Melbourne to come to Q'land to study and before I hopped in the car I hugged my mother and shook hands with my father. Sensing immediately my father's sadness, I also had a flood of the same emotion.",left home Melbourne come Qland study hopped car hugged mother shook hands father Sensing immediately fathers sadness flood emotion
12006,sadness,for @EricGreen4 to fall back asleep on me! :/ ,  fall asleep me :/
17391,sadness,Everyday I see someone getting their acceptance letter and I die a little inside because I havent gotten mine yet ):,Everyday getting acceptance letter die little inside havent gotten ):
22597,sadness,"when @ScottyMcCreery won AI, I was in his hometown of Garner. Then he had a party in Southern Pines, where I was! Never saw him. ",  AI hometown Garner party Southern Pines was saw him
4920,sadness,Horrible headache empty stomachhe when you feel like you have hit rock bottum but you havent yet...... ,Horrible headache stomachhe feel like hit rock bottum havent yet
19321,sadness,@56Slevin you got an xbox live trial at your place that I can use? Sledge cancelled his.  ,  got xbox live trial place use Sledge cancelled his
12069,sadness,i hate making a new tumblr and forgetting all the good blogs i followed before. ,hate making new tumblr forgetting good blogs followed before
17794,sadness, I messed up . ,messed 
34195,sadness," I've finished the first draft , but the professor said it's poorly written . I have to rewrite it . it's so depressing . ",Ive finished draft  professor said poorly written  rewrite  depressing 
13759,sadness,"After having left the company of someone who gave me a lot of support and made me laugh, found myself alone for days on end.",left company gave lot support laugh found days end
6137,sadness,@CarrStuurss haha I just found my wreck this journal this past weekend and was going to ask you about it xD I haven't had time ,  haha found wreck journal past weekend going ask xD time
28162,sadness,@Alli_Poelman but...but.. U can't go I would miss u.... Your my fake girlfriend.. I fake love you... #wellthisisawkward sorry..,  butbut U cant miss u fake girlfriend fake love you #wellthisisawkward sorry
5131,sadness,Fans when Tiger is losing: &quot;Good! He's a scumbag!&quot; Fans when Tiger is winning: &quot;Ooooh... I love a winner... All is forgiven!!!&quot; ,Fans Tiger losing: quotGood Hes scumbagquot Fans Tiger winning: quotOoooh love winner forgivenquot
555,sadness,My sister was in coma for 3 months (due to a train accident). Now her brainfunctions are disturbed. She will never be able to walk and she can hardly talk.,sister coma 3 months (due train accident) brainfunctions disturbed able walk hardly talk
18788,sadness,I was so excited when I saw jason sudeikis made a twitter  #fuckyouimposter,excited saw jason sudeikis twitter #fuckyouimposter
16628,sadness, I've been having a hard time sleeping lately . ,Ive hard time sleeping lately 
